TranscriptClusterID	Chrom	Start	Stop	TotalProbes	AccessionID	Gene	mRNA	LocusType	logFC	AveExpr	t	P.Value	adj.P.Val	B	FC
TC0100003273.mm.1	chr1	153218922	153332786	382	NM_010683	Lamc1	NM_010683 // Lamc1 // laminin, gamma 1	refseq:NM:protein_coding:CODING	0.907166666666674	14.1501583333333	8.2614452341383	0.000337339707989239	0.00663618173456929	0.746005887452386	1.87535883034815
TC0100003300.mm.1	chr1	155096367	155099636	22	NM_010500	Ier5	NM_010500 // Ier5 // immediate early response 5	refseq:NM:protein_coding:CODING	-0.752913333333331	7.76085666666667	-8.98051796706534	0.000223332720813198	0.00546980323915713	1.20287942850721	-1.68519242181296
TC0100003328.mm.1	chr1	157135183	157412595	318	NM_177644	Rasal2	NM_177644 // Rasal2 // RAS protein activator like 2	refseq:NM:protein_coding:CODING	-0.629374999999998	9.03292	-9.38504199501793	0.000179367475193613	0.00499524616603335	1.44415736210533	-1.54689470729756
TC0100003416.mm.1	chr1	163945993	163994796	371	NM_201364	BC055324	NM_201364 // BC055324 // cDNA sequence BC055324	refseq:NM:protein_coding:CODING	0.745743333333338	7.64038166666667	7.76649414696846	0.00045656392083462	0.00754134362569839	0.40864663746073	1.67683801981995
TC0100003422.mm.1	chr1	164437099	164458355	80	NM_009721	Atp1b1	NM_009721 // Atp1b1 // ATPase, Na+/K+ transporting, beta 1 polypeptide	refseq:NM:protein_coding:CODING	-3.32100833333333	10.377435	-13.5719739305761	2.77566922569e-05	0.00278402853197875	3.43449475295282	-9.99362673051187
TC0100003439.mm.1	chr1	165174341	165194433	96	NM_145512	Sft2d2	NM_145512 // Sft2d2 // SFT2 domain containing 2	refseq:NM:protein_coding:CODING	-0.895273333333327	11.7486816666667	-12.5483140274427	4.14238566100798e-05	0.00307355240505409	3.0191081768204	-1.8599622407193
TC0100003449.mm.1	chr1	165592181	165634541	80	NM_001001880	Mpzl1	NM_001001880 // Mpzl1 // myelin protein zero-like 1	refseq:NM:protein_coding:CODING	-1.23913166666666	14.1276983333333	-7.35673197175735	0.000594164158402871	0.00849148356608376	0.113788447675252	-2.36056411225917
TC0100003457.mm.1	chr1	165865154	166002678	473	NM_011137	Pou2f1	NM_011137 // Pou2f1 // POU domain, class 2, transcription factor 1	refseq:NM:protein_coding:CODING	0.872233333333336	8.85503833333333	7.00236519090134	0.000753868501957797	0.00942916679748607	-0.153492911823466	1.83049436611819
TC0100003483.mm.1	chr1	167371966	167393841	90	NM_025569	Mgst3	NM_025569 // Mgst3 // microsomal glutathione S-transferase 3	refseq:NM:protein_coding:CODING	-1.47294666666666	7.27745666666667	-13.2000371281857	3.19933915986125e-05	0.00291746390676735	3.28799671848116	-2.77588281771577
TC0100003500.mm.1	chr1	169497934	169531464	200	NM_023284	Nuf2	NM_023284 // Nuf2 // NUF2, NDC80 kinetochore complex component, homolog (S. cerevisiae)	refseq:NM:protein_coding:CODING	1.00212	9.54369666666667	10.1228225512725	0.000122825231838394	0.00436553453151926	1.85792970274505	2.00294110445169
TC0100003528.mm.1	chr1	171127165	171150603	86	NM_025321	Sdhc	NM_025321 // Sdhc // succinate dehydrogenase complex, subunit C, integral membrane protein	refseq:NM:protein_coding:CODING	-1.20155666666666	9.40769166666667	-10.6551140809916	9.49108785649486e-05	0.00397815410166189	2.13720903285204	-2.29987693684258
TC0100003532.mm.1	chr1	171217802	171222514	161	NM_001037170	Tomm40l	NM_001037170 // Tomm40l // translocase of outer mitochondrial membrane 40 homolog-like (yeast)	refseq:NM:protein_coding:CODING	-0.814151666666665	7.427615	-11.745476487945	5.79793099937943e-05	0.00340267038883675	2.66470744184846	-1.75826395368946
TC0100003534.mm.1	chr1	171234853	171247122	184	NM_153064	Ndufs2	NM_153064 // Ndufs2 // NADH dehydrogenase (ubiquinone) Fe-S protein 2	refseq:NM:protein_coding:CODING	-0.913331666666664	10.7311133333333	-11.2382276157349	7.25168691158083e-05	0.00370970051464458	2.42635093427922	-1.88338985899615
TC0100003538.mm.1	chr1	171288563	171295024	155	NM_025388	Ufc1	NM_025388 // Ufc1 // ubiquitin-fold modifier conjugating enzyme 1	refseq:NM:protein_coding:CODING	-1.068835	8.66778166666667	-7.36648905672392	0.000590363850883191	0.00847157665180399	0.120982537085453	-2.09773872455219
TC0100003566.mm.1	chr1	172271709	172298064	289	NM_178405	Atp1a2	NM_178405 // Atp1a2 // ATPase, Na+/K+ transporting, alpha 2 polypeptide	refseq:NM:protein_coding:CODING	1.17947833333334	10.8142066666667	13.5526896200569	2.79593195744956e-05	0.00278425390590052	3.42701795332796	2.26494863569735
TC0100003610.mm.1	chr1	175600374	175625635	170	NM_010209	Fh1	NM_010209 // Fh1 // fumarate hydratase 1	refseq:NM:protein_coding:CODING	-0.689751666666664	10.057685	-9.89082373577699	0.000137971892804232	0.00455030151641764	1.73129519224898	-1.61300584535073
TC0100003620.mm.1	chr1	176733653	176807124	246	NM_001099637	Cep170	NM_001099637 // Cep170 // centrosomal protein 170	refseq:NM:protein_coding:CODING	0.975106666666674	12.44378	16.1935667567175	1.12079666467527e-05	0.00221979515799819	4.34373015872199	1.96578653351962
TC0100003679.mm.1	chr1	180976155	181020904	132	NM_010145	Ephx1	NM_010145 // Ephx1 // epoxide hydrolase 1, microsomal	refseq:NM:protein_coding:CODING	-1.12086333333333	11.9378016666667	-7.88977407023107	0.000422764082461782	0.00724192707874694	0.4945356354045	-2.1747707556684
TC0100003780.mm.1	chr1	189277308	189277823	30	XM_001478256	Gm3837	XM_001478256 // Gm3837 // predicted gene 3837	otherdb:protein_coding:-:CODING	-0.732769999999997	12.09559	-8.32767085607763	0.000324344470192072	0.00651616330570383	0.789674967669615	-1.6618267672439
TC0100003783.mm.1	chr1	189640599	189688086	300	NM_001081363	Cenpf	NM_001081363 // Cenpf // centromere protein F	refseq:NM:protein_coding:CODING	1.74854166666667	10.0133866666667	14.177433442355	2.21975989182786e-05	0.00263366134712954	3.66289666536822	3.36018733317345
TC0100003786.mm.1	chr1	189880492	189922363	190	NM_026796	Smyd2	NM_026796 // Smyd2 // SET and MYND domain containing 2	refseq:NM:protein_coding:CODING	-0.588866666666663	9.80902	-8.82100204474731	0.000244093872090998	0.00567593627098565	1.10472081918863	-1.50406473986724
TC0100003795.mm.1	chr1	190700202	190911770	317	NM_178775	Rps6kc1	NM_178775 // Rps6kc1 // ribosomal protein S6 kinase polypeptide 1	refseq:NM:protein_coding:CODING	0.639211666666671	7.859595	7.99040238497301	0.000397343276240206	0.00709324018968764	0.563712987247054	1.55747787252348
TC0100003836.mm.1	chr1	193221630	193264054	181	NM_001044751	Hsd11b1	NM_001044751 // Hsd11b1 // hydroxysteroid 11-beta dehydrogenase 1	refseq:NM:protein_coding:CODING	-1.582245	7.11205833333333	-10.0223571509178	0.000129129722538149	0.00444322833242417	1.80346988985233	-2.9943544348523
TC0100003855.mm.1	chr1	195097382	195131570	140	NM_013499	Cr1l	NM_013499 // Cr1l // complement component (3b/4b) receptor 1-like	refseq:NM:protein_coding:CODING	-0.995311666666659	11.34109	-7.07555642145105	0.000717111672804593	0.00925475110623598	-0.0973139018112672	-1.99351113908943
TC0100003882.mm.1	chr1	75474569	75479471	117	NM_001001565	Chpf	NM_001001565 // Chpf // chondroitin polymerizing factor	refseq:NM:protein_coding:CODING	-0.635141666666663	7.36281333333333	-9.17522178050353	0.000200750068010855	0.0052002744188229	1.32035209369455	-1.55309024953262
TC0200000019.mm.1	chr2	4017717	4614043	522	NM_001177843	Frmd4a	NM_001177843 // Frmd4a // FERM domain containing 4A	refseq:NM:protein_coding:CODING	1.19714833333334	10.1299066666667	14.671077685465	1.86233866858472e-05	0.00255678876558192	3.84043194381831	2.29286010394953
TC0200000038.mm.1	chr2	4942174	4943130	30	XM_355309	Gm13194	XM_355309 // Gm13194 // predicted gene 13194	otherdb:protein_coding:-:CODING	-0.827446666666663	11.061805	-7.04900873505884	0.000730195468960249	0.00931755057191737	-0.117631198592649	-1.77454193363276
TC0200000060.mm.1	chr2	6322667	6446390	200	NM_001080548	Usp6nl	NM_001080548 // Usp6nl // USP6 N-terminal like	refseq:NM:protein_coding:CODING	0.667521666666671	12.19355	10.4018270262736	0.000107136818670399	0.00417800372095589	2.00622096960621	1.58834208948116
TC0200000083.mm.1	chr2	10153543	10256529	189	NM_172471	Itih5	NM_172471 // Itih5 // inter-alpha (globulin) inhibitor H5	refseq:NM:protein_coding:CODING	1.69402333333334	15.905205	13.3687157655439	2.99833130743003e-05	0.00286756758082842	3.35503976740515	3.23557772342724
TC0200000125.mm.1	chr2	10483678	10483760	30	NR_037252	Mir467a-3	NR_037252 // Mir467a-3 // microRNA 467a-3	refseq:NR:ncRNA:NONCODING	0.76233666666667	8.38324333333333	7.17846523987468	0.000668928784316659	0.0089060817498397	-0.0191924149781695	1.6962357158889
TC0200000143.mm.1	chr2	10491048	10491130	30	NR_037258	Mir467a-6	NR_037258 // Mir467a-6 // microRNA 467a-6	refseq:NR:ncRNA:NONCODING	0.76233666666667	8.38324333333333	7.17846523987468	0.000668928784316659	0.0089060817498397	-0.0191924149781695	1.6962357158889
TC0200000173.mm.1	chr2	10503273	10503355	30	NR_037267	Mir467a-10	NR_037267 // Mir467a-10 // microRNA 467a-10	refseq:NR:ncRNA:NONCODING	0.76233666666667	8.38324333333333	7.17846523987468	0.000668928784316659	0.0089060817498397	-0.0191924149781695	1.6962357158889
TC0200000220.mm.1	chr2	11642792	11693194	130	NM_008367	Il2ra	NM_008367 // Il2ra // interleukin 2 receptor, alpha chain	refseq:NM:protein_coding:CODING	-1.55511833333333	6.97180166666667	-9.69038385541586	0.000152862903192211	0.00469470159217787	1.61936031579318	-2.93857828596368
TC0200000422.mm.1	chr2	25557847	25562082	96	NM_021519	Edf1	NM_021519 // Edf1 // endothelial differentiation-related factor 1	refseq:NM:protein_coding:CODING	-0.71085166666666	9.77795833333333	-9.29848404160391	0.00018784553364251	0.00502236857986058	1.39342766542957	-1.63677006701726
TC0200000478.mm.1	chr2	27886425	28039514	720	NM_015734	Col5a1	NM_015734 // Col5a1 // collagen, type V, alpha 1	refseq:NM:protein_coding:CODING	1.15072166666667	10.04934	11.2295119835239	7.28021285179533e-05	0.00370970051464458	2.42215143145534	2.22024928219944
TC0200000480.mm.1	chr2	28192992	28230736	116	NM_001038612	Olfm1	NM_001038612 // Olfm1 // olfactomedin 1	refseq:NM:protein_coding:CODING	-0.77338833333333	9.21748333333333	-10.3957420975401	0.000107452721401071	0.00418383637987793	2.00303219373975	-1.70927951031274
TC0200000551.mm.1	chr2	31470207	31520672	225	NM_007494	Ass1	NM_007494 // Ass1 // argininosuccinate synthetase 1	refseq:NM:protein_coding:CODING	-1.32723333333333	9.60036666666667	-7.83917923874877	0.000436266703771848	0.00738453324358903	0.459439508376668	-2.50921020168704
TC0200000559.mm.1	chr2	31887281	31946539	329	NM_011836	Lamc3	NM_011836 // Lamc3 // laminin gamma 3	refseq:NM:protein_coding:CODING	0.858588333333334	7.21102833333333	8.39012315669916	0.000312627076760225	0.00636206218588182	0.830549724570165	1.81326317738945
TC0200000585.mm.1	chr2	32535332	32569756	208	NM_153560	Fam102a	NM_153560 // Fam102a // family with sequence similarity 102, member A	refseq:NM:protein_coding:CODING	0.800930000000005	11.298145	10.6733037654834	9.40982401629535e-05	0.00397122992419257	2.14648652495312	1.74222384900528
TC0200000600.mm.1	chr2	32961559	32964496	186	NM_009076	Rpl12	NM_009076 // Rpl12 // ribosomal protein L12	refseq:NM:protein_coding:CODING	-0.65676833333333	9.67416166666667	-9.20263444579795	0.000197791915803631	0.00515255267542068	1.33668922030127	-1.57654716726509
TC0200000634.mm.1	chr2	35109492	35178822	612	NM_012018	Cntrl	NM_012018 // Cntrl // centriolin	refseq:NM:protein_coding:CODING	0.939886666666672	9.39719333333333	12.3117242286087	4.5640030667042e-05	0.00317518647316515	2.91743518478306	1.91837753136034
TC0200000714.mm.1	chr2	38931978	38963753	134	NM_172854	Olfml2a	NM_172854 // Olfml2a // olfactomedin-like 2A	refseq:NM:protein_coding:CODING	1.01014333333334	12.913295	12.9315622274129	3.55325778491154e-05	0.00297017874645386	3.17916221986371	2.01411119432787
TC0200000804.mm.1	chr2	50066429	50193569	79	NM_177139	Lypd6	NM_177139 // Lypd6 // LY6/PLAUR domain containing 6	refseq:NM:protein_coding:CODING	1.90112166666667	11.0325416666667	7.58392213958964	0.000512649626695905	0.00797815033896868	0.279085245875922	3.73503475271811
TC0200000821.mm.1	chr2	52072837	52122383	475	NM_175238	Rif1	NM_175238 // Rif1 // Rap1 interacting factor 1 homolog (yeast)	refseq:NM:protein_coding:CODING	1.02660666666667	10.3475866666667	7.29817094501547	0.000617586919407093	0.0086246661737137	0.0704276605764811	2.03722689226815
TC0200001115.mm.1	chr2	75659244	75669407	290	NM_053263	Hnrnpa3	NM_053263 // Hnrnpa3 // heterogeneous nuclear ribonucleoprotein A3	refseq:NM:protein_coding:CODING	0.744685000000004	15.895855	8.496138817355	0.000293858665534529	0.00617031177883106	0.899265400689339	1.67560837477788
TC0200001121.mm.1	chr2	75832177	75931350	347	NM_172666	Agps	NM_172666 // Agps // alkylglycerone phosphate synthase	refseq:NM:protein_coding:CODING	-0.664628333333328	10.8901266666667	-7.91911553638042	0.000415158999474037	0.00719675693574807	0.514792108025558	-1.58515985220525
TC0200001158.mm.1	chr2	79255426	79333123	500	NM_010576	Itga4	NM_010576 // Itga4 // integrin alpha 4	refseq:NM:protein_coding:CODING	0.920523333333337	10.8116983333333	12.892109073527	3.60909501869898e-05	0.00297017874645386	3.1629439195349	1.89280177714633
TC0200001234.mm.1	chr2	85136225	85139923	52	NM_011784	Aplnr	NM_011784 // Aplnr // apelin receptor	refseq:NM:protein_coding:CODING	-0.70419	8.20718333333333	-8.86295035786074	0.000238421212286982	0.00559422458270006	1.1307041020284	-1.62922967824409
TC0200001354.mm.1	chr2	90745370	90781021	360	NM_018828	Fnbp4	NM_018828 // Fnbp4 // formin binding protein 4	refseq:NM:protein_coding:CODING	0.647021666666669	10.162335	7.15828024184563	0.000678072264873597	0.0089772542591269	-0.0344363449412679	1.56593210980074
TC0200001366.mm.1	chr2	91054009	91066369	247	NM_008948	Psmc3	NM_008948 // Psmc3 // proteasome (prosome, macropain) 26S subunit, ATPase 3	refseq:NM:protein_coding:CODING	-0.694914999999996	10.424505	-7.3169017881625	0.000609978980730126	0.00858258668622182	0.0843308371165072	-1.61878905526421
TC0200001378.mm.1	chr2	91526762	91620665	652	NM_001165989	Ckap5	NM_001165989 // Ckap5 // cytoskeleton associated protein 5	refseq:NM:protein_coding:CODING	0.834255000000002	11.0004833333333	14.0753473298361	2.30351302874222e-05	0.00266157452369125	3.62522896319156	1.78293610241361
TC0200001396.mm.1	chr2	92093117	92364666	432	NM_001109690	Phf21a	NM_001109690 // Phf21a // PHD finger protein 21A	refseq:NM:protein_coding:CODING	0.632441666666667	9.64009333333333	7.48014988656799	0.000548133804160412	0.00821156020014702	0.204153860499187	1.55018636334334
TC0200001620.mm.1	chr2	109280738	109341747	251	NM_139303	Kif18a	NM_139303 // Kif18a // kinesin family member 18A	refseq:NM:protein_coding:CODING	0.828411666666669	8.461665	8.90344944028488	0.000233091569908916	0.00554154277686103	1.15567392878236	1.77572929877732
TC0200001627.mm.1	chr2	109917647	110014257	268	NM_172671	Lgr4	NM_172671 // Lgr4 // leucine-rich repeat-containing G protein-coupled receptor 4	refseq:NM:protein_coding:CODING	-1.03642166666666	10.3703216666667	-12.044517204576	5.1028828781666e-05	0.00324123265238698	2.79986401197745	-2.05113388756041
TC0200001713.mm.1	chr2	116900152	116912791	70	NR_040335	D330050G23Rik	NR_040335 // D330050G23Rik // RIKEN cDNA D330050G23 gene	refseq:NR:ncRNA:NONCODING	0.784551666666673	7.12455833333333	9.77271533509759	0.000146527203780568	0.00464254552003407	1.66562684051408	1.72255693274893
TC0200001715.mm.1	chr2	117055566	117056012	30	XM_141310	Gm13981	XM_141310 // Gm13981 // predicted gene 13981	otherdb:protein_coding:-:CODING	-0.657443333333331	10.5742166666667	-7.36054839831261	0.000592674276410693	0.00848948523608095	0.116603404298285	-1.57728496582635
TC0200001741.mm.1	chr2	118598211	118641592	280	NM_009773	Bub1b	NM_009773 // Bub1b // budding uninhibited by benzimidazoles 1 homolog, beta (S. cerevisiae)	refseq:NM:protein_coding:CODING	1.35202833333334	9.022685	7.62828015042406	0.000498310520249882	0.00787311841447568	0.31082741176143	2.55270767022582
TC0200001748.mm.1	chr2	118814003	118853957	222	NM_026412	Knstrn	NM_026412 // Knstrn // kinetochore-localized astrin/SPAG5 binding	refseq:NM:protein_coding:CODING	0.964910000000001	9.52326666666667	10.5293737457959	0.000100761299523875	0.00406871642121306	2.07260531552499	1.9519417492914
TC0200001757.mm.1	chr2	119047119	119106481	319	NM_029617	Casc5	NM_029617 // Casc5 // cancer susceptibility candidate 5	refseq:NM:protein_coding:CODING	1.47513	10.1471933333333	14.3672205938746	2.07345869789788e-05	0.00260768533141126	3.73204522983877	2.78008693962345
TC0200001776.mm.1	chr2	119618298	119651244	170	NM_001042652	Nusap1	NM_001042652 // Nusap1 // nucleolar and spindle associated protein 1	refseq:NM:protein_coding:CODING	1.60665333333333	9.29966666666667	11.50044495184	6.45223027004388e-05	0.0035600456844403	2.55103369909705	3.04544559824075
TC0200001842.mm.1	chr2	122219993	122220391	30	XM_001480637	Rps12-ps10	XM_001480637 // Rps12-ps10 // ribosomal protein S12, pseudogene 10	otherdb:protein_coding:-:CODING	-0.633273333333328	16.5674416666667	-7.35803816661745	0.000593653742396235	0.00849033882561062	0.114752032595048	-1.55108025287807
TC0200001913.mm.1	chr2	127336159	127338377	64	NM_010090	Dusp2	NM_010090 // Dusp2 // dual specificity phosphatase 2	refseq:NM:protein_coding:CODING	-1.49184	6.34492	-13.7063233617649	2.63923698952304e-05	0.00278014217845438	3.48623087615369	-2.81247446912965
TC0200002032.mm.1	chr2	132263148	132312050	230	NM_138651	Cds2	NM_138651 // Cds2 // CDP-diacylglycerol synthase (phosphatidate cytidylyltransferase) 2	refseq:NM:protein_coding:CODING	-0.638924999999997	10.6512166666667	-7.75002285519461	0.000461316765989251	0.00757870670707885	0.397074660824578	-1.55716842900116
TC0200002067.mm.1	chr2	135659011	136014593	633	NM_013829	Plcb4	NM_013829 // Plcb4 // phospholipase C, beta 4	refseq:NM:protein_coding:CODING	-2.07199	8.89238333333333	-13.8284997185703	2.52202427558007e-05	0.00276088818489194	3.53274947467539	-4.2046624917503
TC0200002166.mm.1	chr2	145784734	145887616	215	NM_028724	Rin2	NM_028724 // Rin2 // Ras and Rab interactor 2	refseq:NM:protein_coding:CODING	-1.17311	9.27277833333333	-10.9264927211607	8.35992442821363e-05	0.00382322143896104	2.2738712734146	-2.25497275081688
TC0200002177.mm.1	chr2	146855844	146970719	191	NM_001033298	Kiz	NM_001033298 // Kiz // kizuna centrosomal protein	refseq:NM:protein_coding:CODING	0.882568333333337	8.81577666666667	12.1751067616414	4.83061451434016e-05	0.00319750926937919	2.85769295755821	1.84365451612674
TC0200002180.mm.1	chr2	147183676	147331681	104	NR_030769	Nkx2-2os	NR_030769 // Nkx2-2os // NK2 homeobox 2, opposite strand	refseq:NR:ncRNA:NONCODING	1.05421	6.40383833333333	12.7298868799053	3.84989965824688e-05	0.00300377096156091	3.09564003175821	2.07658078807279
